实际功率,原系统预测功率,超短期预测功率
31.100000381469727,33.17,30.50636863708496
29.149999618530273,33.1,30.119922637939453
33.599998474121094,33.03,29.779739379882812
35.84000015258789,32.93,29.567380905151367
32.81999969482422,32.79,29.103553771972656
33.349998474121094,32.65,29.078556060791016
37.689998626708984,32.52,28.870115280151367
36.59000015258789,32.37,28.634801864624023
33.099998474121094,32.2,28.265066146850586
31.78999900817871,32.04,28.190446853637695
35.45000076293945,31.88,27.627788543701172
35.52000045776367,31.65,27.3964900970459
33.43000030517578,31.34,27.36233139038086
31.739999771118164,31.04,26.861125946044922
33.630001068115234,30.74,26.43844223022461
32.72999954223633,29.7,31.9400577545166
32.81999969482422,29.34,31.361164093017578
32.189998626708984,28.97,30.665042877197266
31.1200008392334,28.61,29.941808700561523
30.940000534057617,28.14,29.307130813598633
31.610000610351562,27.55,28.511375427246094
32.720001220703125,26.97,28.18743324279785
32.459999084472656,26.38,27.635225296020508
35.22999954223633,25.77,27.05817413330078
35.0099983215332,25.14,26.44270133972168
34.560001373291016,24.5,26.23833656311035
35.060001373291016,23.87,25.396942138671875
31.720001220703125,23.19,24.914798736572266
28.459997177124023,22.46,24.696029663085938
29.219999313354492,21.74,24.069303512573242
25.329998016357422,21.01,23.47527503967285
24.6200008392334,20.37,24.634864807128906
23.360000610351562,19.84,24.229976654052734
22.999998092651367,19.3,23.68733024597168
17.540000915527344,18.76,23.13239860534668
14.359999656677246,18.39,22.646997451782227
9.899999618530273,18.18,22.03462791442871
10.119999885559082,17.98,21.741741180419922
11.329999923706055,17.77,21.379283905029297
13.390000343322754,17.61,20.93183708190918
11.130000114440918,17.5,20.449508666992188
12.789999961853027,17.39,20.34534454345703
12.379999160766602,17.28,19.73670768737793
13.379999160766602,17.14,19.441951751708984
14.860000610351562,16.97,19.321556091308594
12.359999656677246,16.8,18.81427574157715
13.960000038146973,16.62,18.438793182373047
10.979999542236328,16.49,14.47925090789795
9.739999771118164,16.39,14.348891258239746
8.199999809265137,16.29,14.062338829040527
9.680000305175781,16.19,13.907148361206055
16.309999465942383,16.14,13.841848373413086
13.680000305175781,16.15,13.614527702331543
12.25999927520752,16.15,13.510892868041992
12.760000228881836,16.16,13.381418228149414
9.430000305175781,16.04,13.272173881530762
9.789999961853027,15.8,13.129377365112305
9.229999542236328,15.56,13.050501823425293
12.059999465942383,15.32,12.850337982177734
11.729999542236328,15.13,12.75323486328125
9.140000343322754,14.99,12.73911190032959
9.079999923706055,14.84,12.501141548156738
8.729999542236328,14.7,12.366104125976562
10.380000114440918,14.46,9.66989803314209
8.9399995803833,14.13,9.609705924987793
12.09999942779541,13.79,9.399612426757812
12.130000114440918,13.46,9.295814514160156
13.810001373291016,13.16,9.25993537902832
13.74000072479248,12.9,9.127154350280762
14.75,12.64,9.059530258178711
15.0,12.38,8.977725982666016
17.260000228881836,12.16,8.890380859375
12.399999618530273,11.97,8.846553802490234
13.760000228881836,11.79,8.799370765686035
12.850001335144043,11.6,8.73769474029541
12.620000839233398,11.4,8.67456340789795
10.630000114440918,11.17,8.659043312072754
11.25,10.94,8.517667770385742
10.90999984741211,10.71,8.488314628601074
10.079999923706055,10.52,10.7963285446167
9.960000038146973,10.38,10.575590133666992
9.210000038146973,10.23,10.238080024719238
8.84000015258789,10.09,9.951456069946289
9.09000015258789,9.96,9.763611793518066
8.460000038146973,9.84,9.483301162719727
7.830000400543213,9.73,9.269478797912598
7.069999694824219,9.61,9.037592887878418
6.250000476837158,9.32,8.843526840209961
6.840000152587891,8.85,8.673968315124512
5.059999942779541,8.38,8.57358169555664
4.380000114440918,7.91,8.389348030090332
4.880000114440918,7.54,8.226618766784668
4.159999847412109,7.25,8.128929138183594
4.539999961853027,6.97,7.892909049987793
3.359999895095825,6.69,7.777927875518799
3.680000066757202,6.52,4.018561840057373
3.5299999713897705,6.47,3.9145443439483643
3.9700000286102295,6.42,3.745149612426758
7.179999828338623,6.37,3.589921236038208
10.539999961853027,6.29,3.5044262409210205
10.869999885559082,6.19,3.393465518951416
7.739999771118164,6.08,3.2806997299194336
5.369999885559082,5.97,3.1512858867645264
7.470000267028809,5.92,3.0415573120117188
7.440000057220459,5.94,3.0647988319396973
6.699999809265137,5.95,3.0318429470062256
7.139999866485596,5.97,3.080561637878418
5.650000095367432,6.01,3.0402348041534424
7.260000228881836,6.08,2.973644733428955
6.310000419616699,6.16,2.9134416580200195
4.019999980926514,6.23,2.9646947383880615
3.7200000286102295,4.45,5.545170783996582
4.760000228881836,4.4,5.433708667755127
4.860000133514404,4.36,5.174263954162598
4.349999904632568,4.31,4.958580493927002
4.380000114440918,4.28,4.798440933227539
4.460000038146973,4.26,4.593903541564941
4.150000095367432,4.24,4.446679592132568
4.46999979019165,4.22,4.2690958976745605
4.420000076293945,4.24,4.064772129058838
3.859999895095825,4.31,3.99481463432312
3.140000104904175,4.37,3.934307098388672
3.700000047683716,4.43,3.900763750076294
2.859999895095825,4.57,3.762206554412842
2.8499999046325684,4.8,3.686028003692627
2.9100000858306885,5.03,3.583132028579712
2.7899999618530273,5.25,3.5940330028533936
2.4600000381469727,5.49,4.333197116851807
2.4200000762939453,5.73,4.3099141120910645
2.9000000953674316,5.97,4.146677494049072
2.9100000858306885,6.21,4.025747299194336
4.46999979019165,6.36,3.983497381210327
4.130000114440918,6.4,3.8872509002685547
4.099999904632568,6.45,3.814293622970581
5.749999523162842,6.5,3.751546859741211
9.0600004196167,6.5,3.6482222080230713
10.5,6.46,3.6772942543029785
11.199999809265137,6.42,3.6649057865142822
8.270000457763672,6.39,3.747015953063965
6.159999847412109,6.33,3.7135210037231445
5.090000152587891,6.24,3.6839020252227783
6.480000019073486,6.16,3.640531063079834
5.890000343322754,6.08,3.7246909141540527
6.239999771118164,6.0,6.823258876800537
6.659999847412109,5.92,6.7762451171875
5.460000038146973,5.84,6.606272220611572
3.440000057220459,5.76,6.497500419616699
2.9800000190734863,5.79,6.470251560211182
2.569999933242798,5.92,6.353794574737549
2.2100000381469727,6.05,6.2864460945129395
0.9499998688697815,6.18,6.213272571563721
1.3899999856948853,6.34,6.142889022827148
0.8199999332427979,6.53,6.130633354187012
0.8700000047683716,6.72,6.114457130432129
1.3200000524520874,6.91,6.141714096069336
2.25,7.19,6.1009674072265625
1.340000033378601,7.55,6.0867509841918945
0.47999998927116394,7.91,5.972850322723389
0.04999999701976776,8.27,6.004383563995361
0.3799999952316284,8.77,0.37658727169036865
1.1299999952316284,9.4,0.7907106876373291
1.8700000047683716,10.04,1.1013038158416748
2.319999933242798,10.67,1.5920472145080566
1.6799999475479126,11.19,2.120387315750122
1.309999942779541,11.6,2.569725513458252
2.309999942779541,12.0,2.901867628097534
4.360000133514404,12.41,3.401322364807129
8.350000381469727,12.71,3.8511338233947754
7.189999580383301,12.91,4.309212684631348
6.149999618530273,13.1,4.593032360076904
6.589999675750732,13.3,5.150435447692871
10.25,13.47,5.582674026489258
15.3100004196167,13.61,5.901514053344727
